,wavelength,energy,field,deltaA
327,950.0,1.305263157894737,-6,0.5119437777964174
328,960.0,1.2916666666666667,-6,0.5272153209984801
329,970.0,1.2783505154639174,-6,0.5025726035587882
330,980.0,1.2653061224489797,-6,0.4473867997149709
331,990.0,1.2525252525252526,-6,0.4158024717288869
332,1000.0,1.24,-6,0.366517036849503
333,1010.0,1.2277227722772277,-6,0.3290323398989856
334,1020.0,1.2156862745098038,-6,0.29224180400310734
335,1030.0,1.203883495145631,-6,0.22733774539434118
336,1040.0,1.1923076923076923,-6,0.16069828414897716
337,1050.0,1.180952380952381,-6,0.13779096934588322
338,1060.0,1.169811320754717,-6,0.11766029876134598
339,1070.0,1.158878504672897,-6,0.10585956083247941
340,1080.0,1.148148148148148,-6,0.06316865597216813
341,1090.0,1.1376146788990826,-6,0.035055133259279975
342,1100.0,1.1272727272727272,-6,-0.0017354026365978866
343,1110.0,1.117117117117117,-6,-0.044773388024228915
344,1120.0,1.1071428571428572,-6,-0.060044931226291676
345,1130.0,1.0973451327433628,-6,-0.07948144075618943
346,1140.0,1.087719298245614,-6,-0.08954677604845798
347,1150.0,1.0782608695652174,-6,-0.0978767087041285
348,1160.0,1.0689655172413792,-6,-0.11384241296083034
349,1170.0,1.0598290598290598,-6,-0.11696613770670693
350,1180.0,1.0508474576271187,-6,-0.12703147299897546
351,1190.0,1.0420168067226891,-6,-0.12807271458093428
352,1200.0,1.0333333333333334,-6,-0.16139244520361623
353,1210.0,1.024793388429752,-6,-0.17423442471444162
354,1220.0,1.0163934426229508,-6,-0.17458150524176136
355,1230.0,1.008130081300813,-6,-0.1947121758262985
356,1240.0,1.0,-6,-0.21970197379331002
357,1250.0,0.992,-6,-0.20790123586444345
358,1260.0,0.984126984126984,-6,-0.19991838373609253
359,1270.0,0.9763779527559056,-6,-0.1839526794793907
360,1280.0,0.96875,-6,-0.18221727684279268
361,1290.0,0.9612403100775194,-6,-0.17631690787835938
362,1300.0,0.953846153846154,-6,-0.17978771315155528
363,1310.0,0.9465648854961832,-6,-0.16972237785928676
364,1320.0,0.9393939393939394,-6,-0.16625157258609083
365,1330.0,0.9323308270676692,-6,-0.16035120362165756
366,1340.0,0.9253731343283582,-6,-0.17076361944124557
367,1350.0,0.9185185185185184,-6,-0.13744388881856362
368,1360.0,0.9117647058823528,-6,-0.09926503081340692
369,1370.0,0.9051094890510948,-6,-0.09336466184897378
370,1380.0,0.8985507246376812,-6,-0.02672520060360959
371,1390.0,0.8920863309352518,-6,-0.006247449491752753
372,1400.0,0.8857142857142857,-6,-0.06525113913608563
373,1410.0,0.8794326241134752,-6,-0.06559821966340536
374,1420.0,0.8732394366197183,-6,-0.09822378923144823
375,1430.0,0.8671328671328671,-6,-0.10828912452371665
376,1440.0,0.8611111111111112,-6,-0.12113110403454216
377,1450.0,0.8551724137931035,-6,-0.12841979510825388
378,1460.0,0.8493150684931506,-6,-0.12043694297990282
