wavelength,energy,-10_deltaA,-2_deltaA,-4_deltaA,-6_deltaA,-8_deltaA,0_deltaA,10_deltaA,2_deltaA,4_deltaA,6_deltaA,8_deltaA,-10_mdeg,-2_mdeg,-4_mdeg,-6_mdeg,-8_mdeg,0_mdeg,10_mdeg,2_mdeg,4_mdeg,6_mdeg,8_mdeg,-10_deltaA_diff,-2_deltaA_diff,-4_deltaA_diff,-6_deltaA_diff,-8_deltaA_diff,0_deltaA_diff,10_deltaA_diff,2_deltaA_diff,4_deltaA_diff,6_deltaA_diff,8_deltaA_diff
1050.0,1.180952380952381,0.000419125,0.00015831249999999998,0.00020881250000000001,0.00034225,0.0004644375,6.8123888125e-05,-0.000174625,2.0005972874999998e-05,1.2806721125e-05,-0.000117126839375,-9.314346562500001e-05,13.82358075,5.221462875,6.887053875,11.2880895,15.318077625,2.24686207813875,-5.75948175,0.6598369973632501,0.42239127614474997,-3.8630774162662496,-3.07205778324375,0.000351001111875,9.018861187499998e-05,0.00014068861187500003,0.000274126111875,0.000396313611875,0.0,-0.00024274888812500002,-4.811791525e-05,-5.5317167e-05,-0.0001852507275,-0.00016126735375
1060.0,1.169811320754717,0.0003899375,0.000152,0.0002031875,0.0003098125,0.0004398125,7.294086875e-05,-0.00016431250000000002,3.0309382625e-05,1.97646153875e-05,-0.000108913434375,-7.920595187499999e-05,12.860918625,5.0132639999999995,6.701530125000001,10.218235875000001,14.505895875,2.4057357331125,-5.419354875,0.99966405773775,0.651876544710525,-3.59218289255625,-2.6123707047412497,0.00031699663124999997,7.905913125000001e-05,0.00013024663125,0.00023687163124999996,0.00036687163125,0.0,-0.00023725336875000003,-4.2631486125e-05,-5.31762533625e-05,-0.000181854303125,-0.000152146820625
1070.0,1.158878504672897,0.0003793125,0.00015462499999999998,0.00018899999999999999,0.00030406249999999997,0.0004345,7.0050915e-05,-0.000129328065,3.0586752925e-05,2.4775735625e-05,-8.3130385625e-05,-5.3708346875000005e-05,12.510484875000001,5.0998417499999995,6.233598,10.028589375,14.330679,2.31041927853,-4.26549823983,1.00881228497235,0.81715331238375,-2.7418063786837497,-1.7714086966312501,0.00030926158499999996,8.457408499999998e-05,0.00011894908499999999,0.00023401158499999997,0.00036444908499999997,0.0,-0.00019937898,-3.9464162075e-05,-4.5275179375e-05,-0.000153181300625,-0.00012375926187500002
1080.0,1.1481481481481481,0.0003560625,0.0001605,0.0001984375,0.00030056250000000005,0.00042631250000000004,8.0315955625e-05,-9.391828000000001e-05,4.1361035e-05,4.6555837500000005e-05,-4.513572863125e-05,-3.1796347875e-05,11.743653375,5.293611,6.544865625,9.913152375,14.060638875,2.64898084842375,-3.09761271096,1.36416965637,1.535504632425,-1.4886666017158876,-1.0487071456132502,0.000275746544375,8.0184044375e-05,0.000118121544375,0.00022024654437500005,0.00034599654437500005,0.0,-0.000174234235625,-3.8954920624999994e-05,-3.376011812499999e-05,-0.00012545168425625,-0.0001121123035
1090.0,1.1376146788990826,0.0003291875,0.0001625625,0.00018981249999999999,0.0002870625,0.000403375,9.724737e-05,-6.6765e-05,6.1865795e-05,7.4434958125e-05,-3.15336184375e-05,-1.4404802375000002e-05,10.857262125,5.361636375,6.260395875,9.467895375,13.30411425,3.20741275734,-2.2020432299999997,2.04045765069,2.45501378887875,-1.0400418033056251,-0.47509919193225003,0.00023194013,6.531513e-05,9.256512999999999e-05,0.00018981513,0.00030612763,0.0,-0.00016401236999999999,-3.5381575e-05,-2.2812411874999992e-05,-0.0001287809884375,-0.000111652172375
1100.0,1.1272727272727272,0.0002911875,0.0001600625,0.00017181249999999998,0.0002690625,0.000383625,9.357038e-05,-3.9557410625e-05,6.34615525e-05,6.584370625e-05,-1.84650795e-05,4.99790175e-06,9.603946125,5.279181375,5.666719875,8.874219375,12.65271975,3.08613827316,-1.30468251723375,2.093088924555,2.1716571195374996,-0.609015252069,0.1648407955185,0.00019761711999999998,6.649212e-05,7.824211999999998e-05,0.00017549211999999997,0.00029005462,0.0,-0.000133127790625,-3.0108827500000004e-05,-2.7726673750000003e-05,-0.0001120354595,-8.857247825e-05
1110.0,1.117117117117117,0.00025631250000000003,0.0001509375,0.0001635,0.0002490625,0.0003688125,8.942022e-05,-1.96755475e-05,6.624068e-05,6.635009374999999e-05,-7.119593124999999e-06,1.7121404937500002e-05,8.453698875,4.9782206250000005,5.392557,8.214579375,12.164173875,2.94925769604,-0.648938907645,2.18475010776,2.1883587920625,-0.23481842044875,0.5646981776486251,0.00016689228000000005,6.151728e-05,7.407978e-05,0.00015964228,0.00027939228,0.0,-0.0001090957675,-2.317954e-05,-2.3070126250000005e-05,-9.6539813125e-05,-7.229881506249999e-05
1120.0,1.1071428571428572,0.00023168750000000001,0.00014275,0.000154625,0.0002295,0.0003255625,7.945452124999999e-05,1.1765460750000002e-05,6.542189687499999e-05,7.6280303125e-05,1.2078355000000001e-06,2.99766268125e-05,7.641517125,4.708180499999999,5.09984175,7.569369,10.737702375000001,2.6205690198675002,0.38804842645650006,2.15774500273125,2.51587695766875,0.03983683046099998,0.988689105529875,0.00015223297875000002,6.329547875000001e-05,7.517047875000001e-05,0.00015004547875,0.00024610797875,0.0,-6.768906049999998e-05,-1.4032624375000003e-05,-3.1742181249999894e-06,-7.824668575e-05,-4.947789443749999e-05
1130.0,1.0973451327433628,0.00021,0.00012206249999999999,0.00013612500000000002,0.0002045625,0.0002879375,7.88792025e-05,3.5818411874999996e-05,7.1679363125e-05,8.18769e-05,1.4088524999999999e-05,5.469779875e-05,6.926220000000001,4.025865375,4.48967475,6.746880375,9.496754625,2.601593856855,1.18136286046125,2.3641287545887497,2.7004639158000003,0.46466773155,1.8040427983725,0.0001311207975,4.318329749999999e-05,5.724579750000001e-05,0.00012568329749999997,0.00020905829749999998,0.0,-4.306079062500001e-05,-7.199839375000004e-06,2.9976974999999898e-06,-6.479067750000001e-05,-2.4181403750000004e-05
1140.0,1.087719298245614,0.00019793749999999998,0.000121375,0.00012837500000000002,0.0002031875,0.0002496875,8.4109405625e-05,7.78934294375e-05,8.56352775e-05,0.00010442518687499999,3.879374125e-05,9.330518625e-05,6.528374625,4.003190249999999,4.234064249999999,6.701530125,8.235193125,2.77409641632375,2.569081089707625,2.824422722505,3.44415151351125,1.2794951739074998,3.0773916528975,0.00011382809437499998,3.7265594375e-05,4.426559437500002e-05,0.000119078094375,0.00016557809437500002,0.0,-6.215976187499996e-06,1.5258718750000091e-06,2.0315781249999993e-05,-4.5315664375e-05,9.195780625000007e-06
