,wavelength,energy,ems,blank,absorbance,smoothed_absorbance
147,1135.0,1.092511013215859,0.031464,0.778385,1.3933805247938613,1.3927071461668947
148,1140.0,1.087719298245614,0.032044,0.783878,1.3885017528218948,1.3918699086309498
149,1145.0,1.0829694323144106,0.031861,0.776249,1.3867416511158206,1.3909621794444944
150,1150.0,1.0782608695652174,0.032257,0.789555,1.3887584139195854,1.3900436688066506
151,1155.0,1.0735930735930737,0.032563,0.799503,1.390095688480335,1.388974844693957
152,1160.0,1.0689655172413792,0.032837,0.805546,1.3897268725086032,1.3877214320465194
153,1165.0,1.0643776824034334,0.032898,0.804203,1.3881961925955344,1.386207831448398
154,1170.0,1.0598290598290598,0.033142,0.805424,1.385645853580507,1.3844990209327253
155,1175.0,1.0553191489361702,0.033325,0.80048,1.380580327453437,1.3825846276196412
156,1180.0,1.0508474576271187,0.033356,0.799564,1.3796792668130602,1.3805797043995576
157,1185.0,1.0464135021097047,0.033508,0.800114,1.3780033627762258,1.3784144155349438
158,1190.0,1.0420168067226891,0.033722,0.798466,1.3743431038375613,1.3761568980800518
159,1195.0,1.0376569037656904,0.033844,0.797428,1.3722097945491987,1.3736703169410684
160,1200.0,1.0333333333333334,0.033905,0.798038,1.371759822834934,1.3708818619776293
161,1205.0,1.0290456431535269,0.033905,0.795658,1.3704626850679782,1.368095969562178
162,1210.0,1.024793388429752,0.034027,0.796635,1.3694357220452062,1.3653950950581437
163,1215.0,1.0205761316872428,0.034272,0.796329,1.3661530826119717,1.3627843042167767
164,1220.0,1.0163934426229508,0.034516,0.787846,1.3584208740678263,1.3599571681317943
165,1225.0,1.0122448979591836,0.034668,0.784184,1.3544891890897106,1.3567942166471434
166,1230.0,1.008130081300813,0.034577,0.77631,1.3512478706092605,1.353408404814574
167,1235.0,1.0040485829959513,0.03418,0.762943,1.348720034340583,1.3498202086933915
168,1240.0,1.0,0.033692,0.750187,1.3476427419658479,1.346123061026445
169,1245.0,0.9959839357429718,0.033661,0.742985,1.3438530321111872,1.34239795094663
170,1250.0,0.992,0.034058,0.743168,1.3388678599968746,1.338469490637546
171,1255.0,0.9880478087649402,0.034668,0.745853,1.3327244530129394,1.3343266570858963
172,1260.0,0.9841269841269841,0.035309,0.751347,1.327955138771735,1.3302013458567312
173,1265.0,0.9802371541501976,0.035675,0.754704,1.3254126700111586,1.3259210798161223
174,1270.0,0.9763779527559056,0.035889,0.754704,1.322815294343187,1.321540290062492
175,1275.0,0.9725490196078431,0.036225,0.757023,1.3201006803652382,1.3171238672090941
176,1280.0,0.96875,0.036591,0.753361,1.3136288553511357,1.3124006392278618
177,1285.0,0.9649805447470817,0.036896,0.747501,1.306632492377436,1.3074233608253722
178,1290.0,0.9612403100775194,0.037171,0.74567,1.3023424258433975,1.3024103367771231
179,1295.0,0.9575289575289575,0.037323,0.739689,1.2970726155035102,1.297445025349411
180,1300.0,0.9538461538461539,0.037415,0.735966,1.2938120017982033,1.292280372629654
181,1305.0,0.9501915708812261,0.037506,0.733707,1.2914219132350646,1.2870615538713979
182,1310.0,0.9465648854961832,0.037873,0.72797,1.283783774330749,1.2817177807362323
183,1315.0,0.9429657794676806,0.038178,0.721806,1.27660731418406,1.2763088171558816
184,1320.0,0.9393939393939394,0.038422,0.712528,1.2682219676897581,1.270970230685416
185,1325.0,0.9358490566037736,0.038574,0.706425,1.26277138414398,1.2655581210279139
186,1330.0,0.9323308270676691,0.038361,0.695927,1.2586737663234233,1.2599863290200437
187,1335.0,0.9288389513108615,0.038147,0.685001,1.2542308161479943,1.2544230292570493
188,1340.0,0.9253731343283582,0.037873,0.676334,1.2518315125377912,1.2489525444826246
189,1345.0,0.9219330855018587,0.036499,0.645267,1.2474584893369691,1.2434813755460785
190,1350.0,0.9185185185185185,0.03421,0.592594,1.2386041757600446,1.2380288249722256
191,1355.0,0.915129151291513,0.031342,0.532658,1.2303217478070096,1.2325241780878802
192,1360.0,0.9117647058823529,0.024475,0.410707,1.2248094044614235,1.226961214473799
193,1365.0,0.9084249084249084,0.027222,0.448305,1.2166535529821367,1.221308555668073
194,1370.0,0.9051094890510949,0.024841,0.406313,1.2136916429898705,1.21566836136886
195,1375.0,0.9018181818181819,0.017181,0.277712,1.2085462082881173,1.2101202826650317
196,1380.0,0.8985507246376812,0.009522,0.151124,1.2006052629773587,1.2046816890838175
197,1385.0,0.8953068592057761,0.011871,0.188111,1.1999268871602284,1.1993851272743128
198,1390.0,0.8920863309352518,0.013855,0.217469,1.195790827317364,1.194045575933381
199,1395.0,0.8888888888888888,0.020691,0.320253,1.1897117260214478,1.1885728736943406
200,1400.0,0.8857142857142857,0.025818,0.391176,1.1804496049987903,1.1830776499273736
201,1405.0,0.8825622775800712,0.026825,0.402468,1.1761916249332418,1.1775853611590412
202,1410.0,0.8794326241134752,0.031739,0.468935,1.1695194091496037,1.172192225956677
203,1415.0,0.8763250883392226,0.033844,0.497622,1.1674178860025237,1.1669363559922235
204,1420.0,0.8732394366197183,0.036041,0.525944,1.164142672531234,1.1615985435074032
205,1425.0,0.8701754385964913,0.037415,0.538517,1.1581536681764457,1.1562171488148862
206,1430.0,0.8671328671328671,0.038086,0.543827,1.1546954026262823,1.150821779084148
207,1435.0,0.8641114982578397,0.039215,0.552921,1.149210865457747,1.1453992127579067
208,1440.0,0.8611111111111112,0.041016,0.569035,1.1421856752129735,1.139997092751041
209,1445.0,0.8581314878892734,0.042847,0.582035,1.13302868171691,1.1346154424582482
210,1450.0,0.8551724137931035,0.043244,0.579594,1.127198022297914,1.1293667860250451
211,1455.0,0.852233676975945,0.044037,0.58466,1.1230856570363192,1.1241815596220224
212,1460.0,0.8493150684931506,0.044251,0.582279,1.1192080379920104,1.1189360334594678
213,1465.0,0.8464163822525598,0.044281,0.576725,1.1147513576989818,1.1136249241582878
214,1470.0,0.8435374149659864,0.043976,0.566654,1.11010223483343,1.1083006915870437
215,1475.0,0.8406779661016949,0.044525,0.565434,1.1037779912789725,1.1028753546974817
216,1480.0,0.8378378378378378,0.04541,0.568424,1.0975209045246295,1.0975150850722384
217,1485.0,0.835016835016835,0.045868,0.565739,1.091106314626912,1.0921476572013746
218,1490.0,0.8322147651006712,0.046418,0.563175,1.0839569435272152,1.086649287342657
219,1495.0,0.8294314381270903,0.046662,0.558842,1.0783256889100898,1.08132071605543
220,1500.0,0.8266666666666667,0.046875,0.556644,1.0746362514849381,1.07606083007897
221,1505.0,0.8239202657807309,0.046967,0.55286,1.0708223487472972,1.0708349487961577
222,1510.0,0.8211920529801324,0.047089,0.547733,1.065649439538396,1.0654542384560712
223,1515.0,0.8184818481848185,0.04718,0.541691,1.059993683451864,1.0600554997011713
224,1520.0,0.8157894736842105,0.047272,0.536198,1.0547212127748709,1.05458769863516
225,1525.0,0.8131147540983606,0.047302,0.531681,1.0507716370155773,1.049275510891641
226,1530.0,0.8104575163398693,0.047394,0.526859,1.0459710390197596,1.044140662764572
227,1535.0,0.8078175895765473,0.047455,0.518375,1.0383620706391294,1.038998362899156
228,1540.0,0.8051948051948052,0.047425,0.512272,1.0334932790956186,1.0339121979661983
229,1545.0,0.8025889967637541,0.047394,0.506535,1.028886094927611,1.0288552197022574
230,1550.0,0.8,0.047394,0.501286,1.0243622115234696,1.0238250020869513
231,1555.0,0.797427652733119,0.047302,0.494448,1.019241120794247,1.0187171196670888
232,1560.0,0.7948717948717948,0.047211,0.488405,1.0147369018051702,1.0136213675049126
233,1565.0,0.792332268370607,0.047119,0.481142,1.0090772042235985,1.008578405324837
234,1570.0,0.7898089171974523,0.04715,0.4751,1.0033033333458583,1.0035976070793002
235,1575.0,0.7873015873015873,0.047028,0.468569,0.9984170432493396,0.9986561706028507
236,1580.0,0.7848101265822784,0.047028,0.462831,0.9930659303781308,0.9937593925722417
237,1585.0,0.7823343848580442,0.046967,0.456972,0.9880967697348981,0.9887617874583688
238,1590.0,0.779874213836478,0.046967,0.452028,0.9833725165086404,0.9837817257850743
239,1595.0,0.7774294670846394,0.046875,0.446901,0.9792700457169221,0.9787933161807255
240,1600.0,0.775,0.046845,0.441408,0.9741769566869489,0.9740440467033012
241,1605.0,0.7725856697819314,0.046662,0.434694,0.9692202964079126,0.9693301304751709
242,1610.0,0.7701863354037267,0.046478,0.427126,0.9633085769809935,0.964651567496293
243,1615.0,0.7678018575851393,0.046295,0.421328,0.9590862333600754,0.9600083577666676
244,1620.0,0.7654320987654321,0.046173,0.417177,0.9559322637864291,0.9554005012862947
245,1625.0,0.7630769230769231,0.04596,0.411623,0.9521196135523071,0.9508279980551742
246,1630.0,0.7607361963190185,0.045685,0.404116,0.9467324163795907,0.9462908480733061
247,1635.0,0.7584097859327217,0.04538,0.395144,0.9398909003022475,0.9417890513406906
248,1640.0,0.7560975609756098,0.044861,0.386843,0.9356657923743079,0.9373226078573275
249,1645.0,0.7537993920972644,0.044129,0.377871,0.9326194768495082,0.9328915176232169
250,1650.0,0.7515151515151515,0.043,0.365053,0.9288874662373301,0.9284957806383587
251,1655.0,0.7492447129909365,0.04126,0.34601,0.923559426837901,0.924135396902753
252,1660.0,0.7469879518072289,0.038636,0.320131,0.9183355738467414,0.9198103664163997
253,1665.0,0.7447447447447447,0.03476,0.28467,0.9132619335784189,0.915520689179299
254,1670.0,0.7425149700598802,0.030029,0.243409,0.9087957622066773,0.9112663651914505
255,1675.0,0.7402985074626866,0.024963,0.20044,0.9046876173407539,0.9070473944528548
256,1680.0,0.7380952380952381,0.02005,0.159669,0.9011062283757774,0.9028637769635114
257,1685.0,0.7359050445103857,0.015808,0.124878,0.8976090073662273,0.8987155127234204
258,1690.0,0.7337278106508875,0.012329,0.097291,0.8971448147050554,0.894602601732582
259,1695.0,0.7315634218289085,0.009613,0.075257,0.893687959561565,0.890525043990996
